source,result_family,outcome,term,estimate,std_error,p_value,ci_low,ci_high,model_type,n,fallback_flag,warning_flag,significance_label,interpretation_note
06_models/model_results.csv,eeg,eeg_P_alpha,C(Complexity)[T.1],0.0127646215741666,1482910.4003789304,0.9999999931319556,-2906450.964277954,2906450.989807197,mixedlm_random_intercept,453.0,False,True,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_P_alpha,C(ExperienceGroup)[T.Low],0.1581960964807775,0.1657113893239094,0.3397555817735685,-0.1665922584221802,0.4829844513837352,mixedlm_random_intercept,453.0,False,False,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据
06_models/model_results.csv,eeg,eeg_P_alpha,C(Gender)[T.Male],-0.2926573482307156,0.156563919119233,0.0615878255690663,-0.5995169909828544,0.0142022945214231,mixedlm_random_intercept,453.0,False,False,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据
06_models/model_results.csv,eeg,eeg_P_alpha,Age,-0.0462083026920753,0.019768436297673,0.0194142969172575,-0.0849537258661889,-0.0074628795179617,mixedlm_random_intercept,453.0,False,False,p<0.05,统计显著；EEG结果需结合QC和多模态证据
06_models/model_results.csv,eeg,eeg_P_alpha,block,0.2506520696666056,0.0338993928193143,1.4247770331426573e-13,0.1842104806429737,0.3170936586902375,mixedlm_random_intercept,453.0,False,False,p<0.05,统计显著；EEG结果需结合QC和多模态证据
06_models/model_results.csv,eeg,eeg_P_alpha,position,0.02734375,494303.4667929768,0.9999999558628304,-968816.9650037752,968817.0196912752,mixedlm_random_intercept,453.0,False,True,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_P_alpha,Group Var,1.8939972410022123,0.4544587964706358,3.078390483374877e-05,1.0032743674623474,2.784720114542077,mixedlm_random_intercept,453.0,False,False,p<0.05,统计显著；EEG结果需结合QC和多模态证据
06_models/model_results.csv,eeg,eeg_P_beta,Intercept,2.0526211682722795,1082964.63606296,0.9999984877117084,-2122569.6305927606,2122573.735835097,mixedlm_random_intercept,453.0,False,True,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_P_beta,C(WWR)[T.45],0.0418572760760881,1082964.636062082,0.9999999691612512,-2122571.6413549315,2122571.725069484,mixedlm_random_intercept,453.0,False,True,p>=0.05,未达到0.05显著性；WWR只有15/45/75三档，显著性只支持本实验三档内比较；EEG结果需结合QC和多模态证据；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_P_beta,C(WWR)[T.75],0.0087697490749497,2165929.272124156,0.9999999967694018,-4245143.357654651,4245143.375194148,mixedlm_random_intercept,453.0,False,True,p>=0.05,未达到0.05显著性；WWR只有15/45/75三档，显著性只支持本实验三档内比较；EEG结果需结合QC和多模态证据；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_P_beta,C(Complexity)[T.1],-0.0659834833624644,3248893.908186232,0.9999999837953456,-6367715.115620079,6367714.983653111,mixedlm_random_intercept,453.0,False,True,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_P_beta,C(ExperienceGroup)[T.Low],0.5332459304763276,0.5045442089915034,0.2905634199222762,-0.4556425477552692,1.5221344087079245,mixedlm_random_intercept,453.0,False,False,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据
06_models/model_results.csv,eeg,eeg_P_beta,C(Gender)[T.Male],-0.4532540585446882,0.4766680748724309,0.341665381318272,-1.3875063178746947,0.4809982007853182,mixedlm_random_intercept,453.0,False,False,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据
06_models/model_results.csv,eeg,eeg_P_beta,Age,-0.042700268080769,0.0601846558592162,0.4780219330492355,-0.1606600259867704,0.0752594898252324,mixedlm_random_intercept,453.0,False,False,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据
06_models/model_results.csv,eeg,eeg_P_beta,block,0.1942094465790163,0.0890702791606078,0.0292273170276109,0.0196349073312965,0.3687839858267361,mixedlm_random_intercept,453.0,False,False,p<0.05,统计显著；EEG结果需结合QC和多模态证据
06_models/model_results.csv,eeg,eeg_P_beta,position,0.01953125,1082964.636062077,0.9999999856101648,-2122571.663680948,2122571.702743448,mixedlm_random_intercept,453.0,False,True,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_P_beta,Group Var,2.5759760221426675,0.6104802394924471,2.447475243691442e-05,1.3794567394640844,3.7724953048212506,mixedlm_random_intercept,453.0,False,False,p<0.05,统计显著；EEG结果需结合QC和多模态证据
06_models/model_results.csv,eeg,eeg_O_theta,Intercept,1.4676582450201567,285386.239615063,0.9999958967122738,-559345.2836705965,559348.2189870866,mixedlm_random_intercept,453.0,False,True,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_theta,C(WWR)[T.45],0.0041062792021451,285386.2396142936,0.99999998851964,-559346.7472210543,559346.7554336127,mixedlm_random_intercept,453.0,False,True,p>=0.05,未达到0.05显著性；WWR只有15/45/75三档，显著性只支持本实验三档内比较；EEG结果需结合QC和多模态证据；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_theta,C(WWR)[T.75],0.054679830492433,570772.4792285825,0.9999999235629008,-1118693.4479748271,1118693.5573344885,mixedlm_random_intercept,453.0,False,True,p>=0.05,未达到0.05显著性；WWR只有15/45/75三档，显著性只支持本实验三档内比较；EEG结果需结合QC和多模态证据；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_theta,C(Complexity)[T.1],0.011078365772686,856158.7188428715,0.9999999896756796,-1678040.2429036165,1678040.2650603482,mixedlm_random_intercept,453.0,False,True,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_theta,C(ExperienceGroup)[T.Low],0.1806158188764097,0.2453685988324893,0.4616698594624514,-0.3002977977723262,0.6615294355251455,mixedlm_random_intercept,453.0,False,False,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据
06_models/model_results.csv,eeg,eeg_O_theta,C(Gender)[T.Male],-0.1933462853818145,0.2317982969723016,0.4042165505378731,-0.6476625991252457,0.2609700283616165,mixedlm_random_intercept,453.0,False,False,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据
06_models/model_results.csv,eeg,eeg_O_theta,Age,0.0050814205408189,0.0292662593241635,0.8621584036978674,-0.0522793936967511,0.062442234778389,mixedlm_random_intercept,453.0,False,False,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据
06_models/model_results.csv,eeg,eeg_O_theta,block,-0.0011457723864558,0.0334635213503934,0.9726862127011472,-0.0667330690291141,0.0644415242562025,mixedlm_random_intercept,453.0,False,False,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据
06_models/model_results.csv,eeg,eeg_O_theta,position,0.00457763671875,285386.23961429053,0.9999999872018158,-559346.7467496907,559346.7559049642,mixedlm_random_intercept,453.0,False,True,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_theta,Group Var,4.380833254511956,1.023424342694876,1.8642038307967325e-05,2.37495840192842,6.38670810709549,mixedlm_random_intercept,453.0,False,False,p<0.05,统计显著；EEG结果需结合QC和多模态证据
06_models/model_results.csv,eeg,eeg_O_alpha,Intercept,1.1095964850377669,0.5921739850823885,0.0616175522488991,-0.0542085037882964,2.27340147386383,ols_fallback_after:LinAlgError,453.0,True,True,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_alpha,C(WWR)[T.45],0.0104827491800528,0.208981013405563,0.960016396104659,-0.4002295618943398,0.4211950602544456,ols_fallback_after:LinAlgError,453.0,True,True,p>=0.05,未达到0.05显著性；WWR只有15/45/75三档，显著性只支持本实验三档内比较；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_alpha,C(WWR)[T.75],-0.008555428091485,0.1934143484552016,0.9647379783256526,-0.3886744291168152,0.371563572933845,ols_fallback_after:LinAlgError,453.0,True,True,p>=0.05,未达到0.05显著性；WWR只有15/45/75三档，显著性只支持本实验三档内比较；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_alpha,C(Complexity)[T.1],-0.3041700937469312,0.1680206704842166,0.0709215480485563,-0.6343826654934352,0.0260424779995728,ols_fallback_after:LinAlgError,453.0,True,True,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_alpha,C(ExperienceGroup)[T.Low],-0.114623116032262,0.1925985674895644,0.5520523883174504,-0.4931388552096981,0.263892623145174,ols_fallback_after:LinAlgError,453.0,True,True,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_alpha,C(Gender)[T.Male],-0.0854160682925426,0.1827702006938544,0.6404844490349089,-0.444616027653565,0.2737838910684797,ols_fallback_after:LinAlgError,453.0,True,True,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_alpha,Age,-0.0271756811841971,0.0231751164958522,0.2415742454065983,-0.072721951155421,0.0183705887870268,ols_fallback_after:LinAlgError,453.0,True,True,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_alpha,block,0.6250789096155744,0.1819060011162542,0.0006451465749348,0.2675773696466375,0.9825804495845114,ols_fallback_after:LinAlgError,453.0,True,True,p<0.05,统计显著；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_alpha,position,0.1904580967940573,0.0548731051221868,0.0005693762539931,0.0826154777288293,0.2983007158592854,ols_fallback_after:LinAlgError,453.0,True,True,p<0.05,统计显著；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_beta,Intercept,5.318128267556523,1.4819086443728409,0.0003692488986287,2.405719555333828,8.230536979779218,ols_fallback_after:LinAlgError,453.0,True,True,p<0.05,统计显著；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_beta,C(WWR)[T.45],-0.1578289770873637,0.5229726027772286,0.7629515727389377,-1.1856318516881632,0.8699738975134357,ols_fallback_after:LinAlgError,453.0,True,True,p>=0.05,未达到0.05显著性；WWR只有15/45/75三档，显著性只支持本实验三档内比较；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_beta,C(WWR)[T.75],-0.7552564899972534,0.4840172012649739,0.1193781727226769,-1.7064999550938058,0.1959869750992992,ols_fallback_after:LinAlgError,453.0,True,True,p>=0.05,未达到0.05显著性；WWR只有15/45/75三档，显著性只支持本实验三档内比较；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_beta,C(Complexity)[T.1],-1.099543210112371,0.4204698117382502,0.0092247681042895,-1.925896405083692,-0.2731900151410498,ols_fallback_after:LinAlgError,453.0,True,True,p<0.05,统计显著；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_beta,C(ExperienceGroup)[T.Low],2.1688976197698726,0.4819757187018308,8.685345088354782e-06,1.2216662991636875,3.1161289403760577,ols_fallback_after:LinAlgError,453.0,True,True,p<0.05,统计显著；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_beta,C(Gender)[T.Male],-0.1985167952113543,0.4573803428806468,0.6644769999373954,-1.0974105971088046,0.7003770066860959,ols_fallback_after:LinAlgError,453.0,True,True,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_beta,Age,-0.1522317338317585,0.0579954647362174,0.0089660090018243,-0.2662107550140305,-0.0382527126494866,ols_fallback_after:LinAlgError,453.0,True,True,p<0.05,统计显著；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_beta,block,0.228330861459488,0.4552176932932441,0.616206760904618,-0.6663126652784553,1.1229743881974317,ols_fallback_after:LinAlgError,453.0,True,True,p>=0.05,未达到0.05显著性；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI
06_models/model_results.csv,eeg,eeg_O_beta,position,0.3511566801375496,0.137319319782065,0.0108816370341994,0.0812817557902158,0.6210316044848834,ols_fallback_after:LinAlgError,453.0,True,True,p<0.05,统计显著；EEG结果需结合QC和多模态证据；模型发生OLS fallback，需谨慎；存在模型稳定性警告或异常标准误/CI
06_models/emmeans_contrasts.csv,questionnaire,q_S1,mean_WWR_15,5.592,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,questionnaire,q_S1,mean_WWR_45,5.25,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,questionnaire,q_S1,mean_WWR_75,5.368146214099217,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,questionnaire,q_S1,WWR45_minus_mean_WWR15_WWR75,-0.2300731070496082,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,questionnaire,q_S2,mean_WWR_15,5.768,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,questionnaire,q_S2,mean_WWR_45,5.336021505376344,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,questionnaire,q_S2,mean_WWR_75,5.386422976501305,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,questionnaire,q_S2,WWR45_minus_mean_WWR15_WWR75,-0.2411899828743084,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,questionnaire,q_S3,mean_WWR_15,5.338666666666667,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,questionnaire,q_S3,mean_WWR_45,5.397849462365591,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,questionnaire,q_S3,mean_WWR_75,5.049608355091384,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,questionnaire,q_S3,WWR45_minus_mean_WWR15_WWR75,0.2037119514865653,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,questionnaire,q_S4,mean_WWR_15,5.509333333333333,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,questionnaire,q_S4,mean_WWR_45,5.029569892473118,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,questionnaire,q_S4,mean_WWR_75,5.308093994778068,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,questionnaire,q_S4,WWR45_minus_mean_WWR15_WWR75,-0.3791437715825827,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,questionnaire,q_S5,mean_WWR_15,6.8053333333333335,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,questionnaire,q_S5,mean_WWR_45,6.255376344086022,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,questionnaire,q_S5,mean_WWR_75,6.496083550913838,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,questionnaire,q_S5,WWR45_minus_mean_WWR15_WWR75,-0.3953320980375636,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,eye_tracking,visited,mean_WWR_15,0.7626666666666667,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,visited,mean_WWR_45,0.9112903225806452,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,visited,mean_WWR_75,0.9477806788511748,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,visited,WWR45_minus_mean_WWR15_WWR75,0.0560666498217242,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,FCR,mean_WWR_15,0.266367082985174,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,FCR,mean_WWR_45,0.2890741020346272,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,FCR,mean_WWR_75,0.3357870617005065,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,FCR,WWR45_minus_mean_WWR15_WWR75,-0.012002970308213,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,other,FC,mean_WWR_15,16.330666666666666,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,other,FC,mean_WWR_45,17.634408602150536,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,other,FC,mean_WWR_75,20.4621409921671,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,other,FC,WWR45_minus_mean_WWR15_WWR75,-0.7619952272663468,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,other,FC_share,mean_WWR_15,0.127741466269244,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,other,FC_share,mean_WWR_45,0.137779411523911,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,other,FC_share,mean_WWR_75,0.1632633898586364,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,other,FC_share,WWR45_minus_mean_WWR15_WWR75,-0.0077230165400292,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较
06_models/emmeans_contrasts.csv,eye_tracking,FC_rate,mean_WWR_15,0.266367082985174,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,FC_rate,mean_WWR_45,0.2890741020346272,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,FC_rate,mean_WWR_75,0.3357870617005065,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,FC_rate,WWR45_minus_mean_WWR15_WWR75,-0.012002970308213,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,TFD_ms,mean_WWR_15,9057.97902097902,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,TFD_ms,mean_WWR_45,7445.103244837758,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,TFD_ms,mean_WWR_75,8159.137741046832,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,TFD_ms,WWR45_minus_mean_WWR15_WWR75,-1163.4551361751685,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,TTFF_ms,mean_WWR_15,7759.370629370629,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,TTFF_ms,mean_WWR_45,8018.380530973452,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,TTFF_ms,mean_WWR_75,5335.980716253444,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,TTFF_ms,WWR45_minus_mean_WWR15_WWR75,1470.7048581614154,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,attention_share,mean_WWR_15,0.1812166804179333,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,attention_share,mean_WWR_45,0.1544178475124307,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,attention_share,mean_WWR_75,0.1737188348871507,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,attention_share,WWR45_minus_mean_WWR15_WWR75,-0.0230499101401112,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,share_pct,mean_WWR_15,18.12166804179334,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
06_models/emmeans_contrasts.csv,eye_tracking,share_pct,mean_WWR_45,15.441784751243077,,,,,planned_or_descriptive_contrast,,False,False,p_not_available,没有可直接解读的p值；WWR只有15/45/75三档，显著性只支持本实验三档内比较；眼动结果注意AOI-expanded row粒度
